id,verification_status,owner_id,created_by,customer_id,property_type,property_category,district_id,municipal_id,province_id,city,seeking_address,property_face,build_date,layout,property_area,area_unit,parking_space,car_parking,bike_parking,compound,road_size,road_type,minimum_budget,minimum_budget_unit,maximum_budget,maximum_budget_unit,delete,status,agreement_image,created_at,updated_at,property_remarks,address_remarks,ward_num,map_url,amenities,share_map_url,verification_note
531,pending,3,3,1470,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Nayagau,,,,20/45,HAAT,,,,,,,1.3,CRORE,1.35,CRORE,1,ACTIVE,,2025-05-09T10:36:37.000Z,2025-05-09T10:36:37.000Z,,,11,,,,
532,pending,3,3,1481,LAND,RESIDENTIAL,38,224,4,Pokhara,Malepatan/Bindabasini/Bagar/Aarchalbot,,,,4,AANA,,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-13T10:40:57.000Z,2025-05-13T10:40:57.000Z,,,5,,,,
533,pending,3,3,1482,LAND,,38,224,4,Pokhara,Chinedada/Fulbari/Chauthe,,,,5,AANA,,,,,,,1.2,CRORE,1.3,CRORE,1,ACTIVE,,2025-05-13T10:52:48.000Z,2025-05-13T10:52:48.000Z,,,11,,,,
534,pending,3,3,1483,LAND,,38,224,4,Pokhara,Fulbari/Ranipauwa/Parsyang,,,,4,AANA,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-13T11:00:19.000Z,2025-05-13T11:00:19.000Z,,,11,,"Jagga ko lagi-1 cr
Ghar ko lagi 1. 5 cr",,
535,pending,3,3,1484,LAND,,38,224,4,Pokhara,Khaltemasina/Chinedada,,,,4,AANA,,,,,,,60,LAKHS,65,LAKHS,1,ACTIVE,,2025-05-13T11:01:40.000Z,2025-05-13T11:01:40.000Z,,,14,,"Jagga ko lagi-60 lakh
ghar-1 cr",,
536,pending,3,3,1485,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,5,AANA,,,,,13,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-13T11:02:54.000Z,2025-07-09T13:11:15.000Z,,20/40 haat,11,,Ghar vyea 2 cr 20 lakh samma,,
537,pending,3,3,1486,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,15/40,HAAT,,,,,,,70,LAKHS,80,LAKHS,1,ACTIVE,,2025-05-13T11:04:16.000Z,2025-05-13T11:04:16.000Z,,Pokhara Public Bhitra ni ok,14,,,,
538,pending,3,3,1489,HOUSE,,38,224,4,Pokhara,Fulbari/Chauthe,,,1R,4,AANA,YES,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-05-14T08:04:36.000Z,2025-05-14T08:04:36.000Z,,Bp marga,11,,,,
539,pending,3,3,1490,HOUSE,,38,224,4,Pokhara,Fulbari/Ranipauwa/Parsyang,,,1R,5,AANA,,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-05-14T08:05:46.000Z,2025-05-14T08:05:46.000Z,,,11,,,,
540,pending,3,3,1491,HOUSE,,38,224,4,Pokhara,Lakeside/Damide/Fulbari,,,1R,4,AANA,YES,,,,,,3,CRORE,3.5,CRORE,1,ACTIVE,,2025-05-14T08:07:51.000Z,2025-05-14T08:07:51.000Z,,,17,,,,
541,pending,3,3,1492,HOUSE,,38,224,4,Pokhara,Fulbari/LAmachaur/Parsyang/Birauta,,,1R,4,AANA,,,,,,,50,LAKHS,60,LAKHS,1,ACTIVE,,2025-05-14T08:10:21.000Z,2025-05-14T08:10:21.000Z,,,11,,,,
542,pending,3,3,1493,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Malepatan,,,1R,18/40,HAAT,,,,,12,BLACK-TOPPED,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-05-14T08:11:57.000Z,2025-05-14T08:11:57.000Z,,,11,,,,
543,pending,3,3,1494,HOUSE,,38,224,4,Pokhara,Fulbari/Chauthe,,2073,WHOLE_HOUSE,4,AANA,YES,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-05-14T08:22:38.000Z,2025-05-14T08:22:38.000Z,,,11,,,,
544,pending,3,3,1495,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Masbar/Hemja,,,WHOLE_HOUSE,4,AANA,,,,,,,1,CRORE,1.25,CRORE,1,ACTIVE,,2025-05-14T08:24:01.000Z,2025-05-14T08:24:01.000Z,,,11,,,,
545,pending,3,3,1496,HOUSE,,38,224,4,Pokhara,Lakeside/Newroad/Chipledhunga,,,WHOLE_HOUSE,4,AANA,YES,,,,,,2,CRORE,3,CRORE,1,ACTIVE,,2025-05-14T08:26:14.000Z,2025-05-14T08:26:14.000Z,,,6,,old house ok residential house near to highway,,
546,pending,3,3,1497,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Miyapatan/Sangamtole,,,WHOLE_HOUSE,4,AANA,YES,,,,,,1.3,CRORE,1.4,CRORE,1,ACTIVE,,2025-05-14T08:27:20.000Z,2025-05-14T08:27:20.000Z,,,13,,,,
547,pending,3,3,1498,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari,,,1R,4,AANA,,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-05-14T08:31:21.000Z,2025-05-14T08:31:21.000Z,,,11,,,,
548,pending,3,3,1499,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Chisapani,,,1R,20/40,HAAT,NO,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-05-14T08:34:18.000Z,2025-05-14T08:34:18.000Z,,,11,,,,
549,pending,3,3,1501,LAND,,38,224,4,Pokhara,Gagangauda,,,,20/40,HAAT,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-15T13:14:57.000Z,2025-05-15T13:14:57.000Z,,,30,,,,
550,pending,3,3,1502,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Lamachaur,,,,20/40,HAAT,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-15T13:18:11.000Z,2025-05-15T13:18:11.000Z,,,11,,,,
551,pending,3,3,1503,LAND,RESIDENTIAL,38,224,4,Pokhara,Malepatan/Chauthe/Budibajar/Lamachaur/Parsyang,,,,5,AANA,,,,,,,80,LAKHS,1,CRORE,1,ACTIVE,,2025-05-15T13:19:37.000Z,2025-05-15T13:19:37.000Z,,,5,,,,
552,pending,3,3,1505,LAND,RESIDENTIAL,38,224,4,Pokhara,Chinedada/Majheripatan/Hawelimarga/Bhotechautara,,,,17/40,HAAT,,,,,,,80,LAKHS,85,LAKHS,1,ACTIVE,,2025-05-16T08:53:53.000Z,2025-05-16T08:53:53.000Z,,,,,For house-1 crore 40-50 hajar kista bujhauna sakne,,
553,pending,3,3,1507,LAND,RESIDENTIAL,38,224,4,Pokhara,Rambajar/Chauthe/Syanipatan/Kajipokhari,EAST,,,6,AANA,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-05-16T09:13:50.000Z,2025-05-16T09:13:50.000Z,,,15,,House vayea ni ok,,
554,pending,3,3,1506,LAND,,38,224,,Pokhara,Fulbari/Ranipauwa,,,,25/70,HAAT,,,,,,,3,CRORE,4,CRORE,1,ACTIVE,,2025-05-16T09:16:01.000Z,2025-05-16T09:16:46.000Z,Paisa ko samasya xaina,,11,,For housing and colony,,
555,pending,3,3,1508,LAND,,38,224,4,Pokhara,Chapapani,,,,20/40,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-05-16T09:20:35.000Z,2025-05-16T09:20:35.000Z,,,12,,,,
556,pending,3,3,1511,HOUSE,,38,224,4,Pokhara,Birauta/Chhorepatan/Ranipauwa/Fulbari,,,1R,3,AANA,,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-16T10:18:28.000Z,2025-05-16T10:18:28.000Z,,,17,,,,
557,pending,3,3,1512,HOUSE,,38,224,4,Pokhara,Birauta,,,1R,4,AANA,,,,,,,1.45,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-16T10:19:21.000Z,2025-05-16T10:19:21.000Z,,,17,,,,
559,pending,3,3,1517,HOUSE,,38,224,4,Pokhara,Nadipur/Ranipauwa/Parsyang/Bagar,,,1R,4,AANA,,,,,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-05-18T09:38:33.000Z,2025-05-18T09:38:33.000Z,,,3,,,,
560,pending,3,3,1518,HOUSE,,38,224,4,Pokhara,Parsyang /Srijanachowk/Nadipur,,,1R,20/40,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2025-05-18T09:42:00.000Z,2025-05-18T09:42:00.000Z,,,5,,,,
562,pending,3,3,1519,LAND,,38,224,4,Pokhara,Fulbari/Ranipauwa/Sitaldevi/Chauthe,,,,20/40,HAAT,,,,,,,1,CRORE,1.3,CRORE,1,ACTIVE,,2025-05-18T10:50:12.000Z,2025-05-18T10:50:36.000Z,,,11,,,,
563,pending,3,3,1520,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Parsyang,,,,4,AANA,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-05-18T10:51:41.000Z,2025-05-18T10:52:06.000Z,,,11,,Trade mall fancy shop,,
564,pending,3,3,1521,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/LaligurasTole/Bhadrakali,,,,0,HAAT,,,,,,,1.7,CRORE,1.8,CRORE,1,ACTIVE,,2025-05-18T11:32:15.000Z,2025-05-18T11:33:05.000Z,Field visit saturday only,Dui ota jagga chahiyeko,11,,a,,
565,pending,3,3,1525,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,4,AANA,,,,,,,25,LAKHS,30,LAKHS,1,ACTIVE,,2025-05-20T08:40:17.000Z,2025-05-20T08:40:17.000Z,,,14,,,,
566,pending,3,3,1527,LAND,,38,224,4,Pokhara,Fulbari/Ranipauwa/Khasibajar/Fulbari,,,,20/40,HAAT,,,,,,,1,CRORE,1.25,CRORE,1,ACTIVE,,2025-05-20T08:41:51.000Z,2025-05-20T08:41:51.000Z,,,14,,,,
567,pending,3,3,1528,LAND,,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,18/40,HAAT,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-20T08:42:48.000Z,2025-05-20T08:42:48.000Z,,,11,,,,
568,pending,3,3,1529,LAND,,38,224,4,Pokhara,Chauthe,,,,20/40,HAAT,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-05-22T09:15:20.000Z,2025-05-22T09:15:20.000Z,,,14,,,,
569,pending,3,3,1542,LAND,RESIDENTIAL,38,224,4,Pokhara,Parsyang,,,,4,AANA,,,,,,,55,LAKHS,60,LAKHS,1,ACTIVE,,2025-05-25T08:46:55.000Z,2025-05-25T08:46:55.000Z,,,5,,,,
570,pending,3,3,1543,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Chauthe/Budibajar,,,WHOLE_HOUSE,5,AANA,NO,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-05-25T09:24:23.000Z,2025-05-25T09:24:23.000Z,,,11,,Cash 1.5 cr +1.40 cr land in sishuwa,,
571,pending,3,3,1544,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Deep,,,WHOLE_HOUSE,20/40,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-05-25T09:25:51.000Z,2025-05-25T09:25:51.000Z,,KI Singh-Lamachaur-Amardeep,16,,,,
572,pending,3,3,1545,HOUSE,,38,224,4,Pokhara,Fulbari,,,WHOLE_HOUSE,15/40,HAAT,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-05-25T09:30:22.000Z,2025-05-25T09:30:22.000Z,,,11,,Jagga/Ghar,,
573,pending,3,3,1531,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari,,,1R,4,AANA,NO,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-25T09:33:58.000Z,2025-05-25T09:33:58.000Z,,,11,,Exchange with land dipang tal jane bato,,
575,pending,3,3,1549,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Chauthe,,,WHOLE_HOUSE,4,AANA,NO,,,,13,GRAVELLED,1,CRORE,1.5,CRORE,1,ACTIVE,,2025-05-26T10:32:46.000Z,2025-05-26T10:32:46.000Z,,,14,,,,
576,pending,3,3,1548,HOUSE,,38,224,4,Pokhara,Fulbari/Kaukhola/Ranipauwa/Chauthe,,,1R,4,AANA,YES,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-26T10:36:48.000Z,2025-05-26T10:36:48.000Z,,,14,,,,
577,pending,3,3,1541,LAND,RESIDENTIAL,38,224,4,Pokhara,Chinedada/Chauthe,,,,6,AANA,,,,,,,40,LAKHS,50,LAKHS,1,ACTIVE,,2025-05-26T11:47:36.000Z,2025-05-26T11:47:36.000Z,,,14,,d,,
578,pending,3,3,1550,LAND,RESIDENTIAL,38,224,4,Pokhara,Dhikalethar/LaligurasTole/Matepani/Hospitalchowk/Machhapokhari,,,,25/60,HAAT,,,,,,,2.5,CRORE,3,CRORE,1,ACTIVE,,2025-05-26T11:52:12.000Z,2025-05-26T11:52:12.000Z,,,13,,,,
579,pending,3,3,1558,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Birauta/Gharipatan/Parsyang,,,1R,4,AANA,NO,,,,,,1.5,CRORE,1.7,CRORE,1,ACTIVE,,2025-05-29T10:44:48.000Z,2025-05-29T10:44:48.000Z,,,17,,,,
580,pending,3,3,1559,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Ratnachowk/Srijanachowk/Malepatan,,2080,1R,5,AANA,YES,,,YES,,,2,CRORE,2.1,CRORE,1,ACTIVE,,2025-05-29T10:47:19.000Z,2025-05-29T10:47:19.000Z,,,5,,,,
581,pending,3,3,1560,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Birauta,,,1R,20/40,HAAT,YES,,,,,,2.5,CRORE,2.8,CRORE,1,ACTIVE,,2025-05-29T10:50:22.000Z,2025-05-29T10:50:22.000Z,,,17,,"House-2.80 cr
Land=1.50 Cr",,
582,pending,3,3,1561,HOUSE,,38,224,4,Pokhara,Fulbari/Rambajar,,,WHOLE_HOUSE,4,AANA,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-05-30T08:27:32.000Z,2025-05-30T08:27:32.000Z,,,11,,,,
583,pending,3,3,1566,HOUSE,,38,224,4,Pokhara,Fulbari/Khasibajar/Rambajar/Chauthe,,,1R,4,AANA,YES,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-06-02T09:21:28.000Z,2025-06-02T09:21:28.000Z,,,11,,1 cr cash + 60 lakh exchange with land at chauthe birauta chautara,,
584,pending,3,3,1567,HOUSE,,38,224,4,Pokhara,Fulbari/Ranipauwa,,,1R,4,AANA,YES,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2025-06-02T09:22:29.000Z,2025-06-02T09:22:29.000Z,,,11,,,,
585,pending,3,3,1568,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari,,,1R,4,AANA,YES,,,,,,55,LAKHS,60,LAKHS,1,ACTIVE,,2025-06-02T09:26:16.000Z,2025-06-02T09:26:16.000Z,,,11,,55 lakh cash +5 aana land at kaudada,,
586,pending,3,3,1569,HOUSE,,38,224,4,Pokhara,Fulbari/Ranipauwa/Damside/Naghdhunga,,2073,WHOLE_HOUSE,4.5,AANA,YES,,,,,,2,CRORE,2.15,CRORE,1,ACTIVE,,2025-06-02T09:29:59.000Z,2025-06-02T09:29:59.000Z,,,11,,,,
587,pending,3,3,1570,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari,,,WHOLE_HOUSE,4,AANA,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2025-06-02T09:31:03.000Z,2025-06-02T09:31:03.000Z,,,11,,,,
588,pending,3,3,1572,LAND,,38,224,4,Pokhara,Birauta,,,,20/40,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2025-06-04T10:13:25.000Z,2025-06-04T10:13:25.000Z,,,17,,Nagar bus chalne commercial land,,
589,pending,3,3,1574,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Bagar,,,WHOLE_HOUSE,5,AANA,YES,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2025-06-06T08:50:16.000Z,2025-06-06T08:50:16.000Z,,,11,,"80 lakh land 
1.50 cr for house",,
590,pending,3,3,1575,LAND,RESIDENTIAL,38,224,4,Pokhara,Gagangauda/Sainikbasti/Talchowk,,,,20/40,HAAT,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2025-06-06T09:01:57.000Z,2025-06-06T09:01:57.000Z,,,32,,,,
591,pending,3,3,1577,LAND,,38,224,4,Pokhara,Hemja,,,,5,AANA,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2025-06-09T09:31:46.000Z,2025-06-09T09:31:46.000Z,,,25,,,,
592,pending,3,3,1586,LAND,,38,525,4,Pokhara,Parsyang,,,,18/40,HAAT,,,,,,,1.6,CRORE,1.7,CRORE,1,ACTIVE,,2025-06-10T09:46:19.000Z,2025-06-10T09:46:19.000Z,,,5,,,,
593,pending,3,3,1587,HOUSE,,38,224,4,Pokhara,Fulbari/Birauta/Nadipur,,,WHOLE_HOUSE,4,AANA,YES,,,,,,1.2,CRORE,1.5,CRORE,1,ACTIVE,,2025-06-11T08:03:39.000Z,2025-06-11T08:03:39.000Z,,,11,,,,
594,pending,3,3,1588,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Parsyang,,,WHOLE_HOUSE,4,AANA,YES,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-06-11T08:07:55.000Z,2025-06-11T08:07:55.000Z,,,5,,,,
595,pending,3,3,1592,LAND,,38,224,4,Pokhara,Chauthe,,,,20/40,HAAT,,,,,,,1.2,CRORE,1.4,CRORE,1,ACTIVE,,2025-06-13T12:20:45.000Z,2025-06-13T12:21:11.000Z,,,14,,,,
596,pending,3,3,1591,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,5,AANA,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2025-06-13T12:21:57.000Z,2025-06-13T12:21:57.000Z,,,14,,,,
597,pending,3,3,1593,LAND,RESIDENTIAL,38,224,4,Pokhara,Kajipokhari/Gharipatan/Ranipauwa/Chauthe/Birauta,,,,20/40,HAAT,,,,,,,1.3,CRORE,1.4,CRORE,1,ACTIVE,,2025-06-13T12:23:21.000Z,2025-06-13T12:23:21.000Z,,,14,,,,
598,pending,3,3,1594,LAND,,46,292,4,Damauli,Damauli,,,,4,AANA,,,,,,,70,LAKHS,80,LAKHS,1,ACTIVE,,2025-06-13T12:24:34.000Z,2025-06-13T12:24:34.000Z,,,4,,,,
599,pending,3,3,1596,LAND,COMMERCIAL,38,224,4,Pokhara,Chauthe/Amarsingh/Buddhachowk,,,,10,AANA,,,,,20,BLACK-TOPPED,5,CRORE,7,CRORE,1,ACTIVE,,2025-06-16T08:15:51.000Z,2025-06-16T08:15:51.000Z,,,14,,Godam ko lagi 5-7 cr samma 14 chakke gadi jane bato chahiyo,,
600,pending,3,3,1597,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Fulbari,,,,5,AANA,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2025-06-16T08:23:23.000Z,2025-06-16T08:23:23.000Z,,,11,,,,
601,pending,3,3,1598,LAND,RESIDENTIAL,38,224,4,Pokhara,Chinedada,,,,18/40,HAAT,,,,,,,80,LAKHS,85,LAKHS,1,ACTIVE,,2025-06-16T08:24:44.000Z,2025-06-16T08:24:44.000Z,,,14,,s,,
602,pending,3,3,1604,LAND,,38,224,4,Pokhara,Nayagau,,,,4,AANA,,,,,12,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-06-22T08:02:25.000Z,2025-06-22T08:02:25.000Z,,Sitaram plotting,15,,e,,
603,pending,3,3,1605,LAND,RESIDENTIAL,38,224,4,Pokhara,Pokhara/Lekhnath,,,,8,ROPANI,,,,,,,90,LAKHS,1.2,CRORE,1,ACTIVE,,2025-06-22T08:04:08.000Z,2025-06-22T08:04:08.000Z,,,1,,Lagani garra  rakhni,,
604,pending,3,3,1606,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari,,,,4,AANA,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-06-22T08:05:05.000Z,2025-06-22T08:05:05.000Z,,,11,,,,
605,pending,3,3,1624,HOUSE,,38,224,4,Pokhara,Fulbari/Amarsingh/Buddhachowk,,,WHOLE_HOUSE,5,AANA,YES,,,,,,1.9,CRORE,2,CRORE,1,ACTIVE,,2025-06-30T10:05:01.000Z,2025-06-30T10:05:01.000Z,,,10,,Lilami ko property ni ok,,
606,pending,3,3,1630,LAND,RESIDENTIAL,38,224,4,Pokhara,Newroad/ Jalparoad/Srijanachowk,,,,5,AANA,,,,,,,4,CRORE,4.2,CRORE,1,ACTIVE,,2025-07-03T09:44:36.000Z,2025-07-03T09:44:36.000Z,,,4,,,,
607,pending,3,3,662,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,4.5,AANA,,,,,,,1,CRORE,1.1,CRORE,1,ACTIVE,,2025-07-03T09:45:31.000Z,2025-07-03T09:45:31.000Z,,,14,,,,
608,pending,3,3,1632,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa/Sitaldevi,,,,4,AANA,,,,,,,90,LAKHS,1,CRORE,1,ACTIVE,,2025-07-03T09:46:37.000Z,2025-07-03T09:46:37.000Z,,,11,,,,
609,pending,3,3,1633,LAND,RESIDENTIAL,38,224,4,Pokhara Metropolitan City,Ranipauwa/Nayabajar,,,,20/70,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2025-07-03T10:25:11.000Z,2025-07-03T10:25:11.000Z,,,11,,pame /Newroad/Bijayapur ko jagga sanga exchange + 2.50 cash (newroad ko jagga ko bato sano xa ),,
610,pending,3,3,1634,LAND,,38,224,4,Pokhara,Fulbari/Malepatan/Chauthe,,,,5,AANA,,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-07-03T10:27:24.000Z,2025-07-03T10:27:24.000Z,,,11,,"Ghar vaye 2 cr3 cr  50 % cash + 50 % land chitwan tandi ra parsa ma xa 
jagga vayea 1-2 cr",,
611,pending,3,3,1635,LAND,,38,224,4,Pokhara,Fulbari/Chauthe/Kajipokhari,,,,3.5,AANA,,,,,,,70,LAKHS,80,LAKHS,1,ACTIVE,,2025-07-04T08:42:04.000Z,2025-07-04T08:42:04.000Z,,,14,,,,
612,pending,3,3,1636,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,20/45,HAAT,,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2025-07-04T08:43:01.000Z,2025-07-04T08:43:01.000Z,,,11,,,,
613,pending,3,3,1639,BUNGALOW,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,1R,6,AANA,,,,,,,3,CRORE,3.3,CRORE,1,ACTIVE,,2025-07-08T10:03:49.000Z,2025-07-08T10:03:49.000Z,,,11,,,,
614,pending,3,3,1640,HOUSE,,38,224,4,Pokhara,Chauthe/Birauta,,,WHOLE_HOUSE,5,AANA,YES,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2025-07-08T10:06:18.000Z,2025-07-08T10:06:18.000Z,,,14,,80 lakh cash + 80 lakh land in lekhnath,,
615,pending,3,3,1641,HOUSE,,38,224,4,Pokhara,Fulbari,,,WHOLE_HOUSE,4,AANA,NO,,,,,,2,CRORE,2.2,CRORE,1,ACTIVE,,2025-07-08T10:07:57.000Z,2025-07-08T10:07:57.000Z,,,11,,Sathi ko lagi/1 floor ok,,
616,pending,3,3,1645,LAND,,38,224,4,Pokhara,Fulbari/Ranipauwa/Matepani,,,,16/40,HAAT,,,,,,,1.3,CRORE,1.4,CRORE,1,ACTIVE,,2025-07-09T13:08:51.000Z,2025-07-09T13:08:51.000Z,,,11,,,,
617,pending,3,3,1656,HOUSE,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,WHOLE_HOUSE,5,AANA,NO,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-07-17T09:53:20.000Z,2025-07-17T09:53:20.000Z,,,14,,Amarsingh lai center parera,,
618,pending,3,3,1657,HOUSE,SEMI_COMMERCIAL,38,224,4,Pokhara,Chauthe/Laligurastole/Milantole,,,1R,6,AANA,YES,,,,,,4,CRORE,5,CRORE,1,ACTIVE,,2025-07-17T09:54:53.000Z,2025-07-17T09:54:53.000Z,,,14,,,,
619,pending,3,3,1658,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,20/40,HAAT,,,,,,,2,CRORE,3,CRORE,1,ACTIVE,,2025-07-17T10:35:00.000Z,2025-07-17T10:35:00.000Z,,,11,,,,
620,pending,3,3,1659,LAND,RESIDENTIAL,38,224,4,Pokhara,Fulbari/Ranipauwa,,,,16/40,HAAT,,,,,,,1,CRORE,1.2,CRORE,1,ACTIVE,,2025-07-17T12:13:52.000Z,2025-07-17T12:13:52.000Z,,,11,,,,
621,pending,3,3,1660,LAND,,38,224,4,Pokhara,Birauta,,,,4,AANA,,,,,,,1,CRORE,1.3,CRORE,1,ACTIVE,,2025-07-17T12:15:22.000Z,2025-07-17T12:15:22.000Z,Ghar -2 cr Jagga -1.30 samma,,17,,,,
622,pending,3,3,1661,LAND,,38,224,4,Pokhara,Chauthe,,,,5,AANA,,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2025-07-17T12:16:27.000Z,2025-07-17T12:16:27.000Z,,,14,,Kulo hunu vyea na,,
623,pending,3,3,1663,LAND,RESIDENTIAL,38,224,4,Pokhara,Chauthe,,,,5,AANA,,,,,,,1.1,CRORE,1.25,CRORE,1,ACTIVE,,2025-07-17T12:17:35.000Z,2025-07-17T12:17:35.000Z,,,14,,,,
624,pending,3,3,1664,LAND,RESIDENTIAL,38,224,4,Pokhara,Parsyang/Bagar/Harichowk/Deep,,,,5,AANA,,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2025-07-17T12:18:52.000Z,2025-07-17T12:18:52.000Z,,,5,,,,
625,pending,3,3,1665,LAND,RESIDENTIAL,38,224,4,Pokhara,Gharipatan,,,,20/42,HAAT,,,,,,,2,CRORE,2.2,CRORE,1,ACTIVE,,2025-07-17T12:20:54.000Z,2025-07-17T12:20:54.000Z,Birauta- Grand hotel-Triangle park,,17,,Direction no matter,,
627,pending,3,3,1670,LAND,,38,224,4,Pokhara,Lekhnath,,,,4,AANA,,,,,,,45,LAKHS,50,LAKHS,1,ACTIVE,,2025-07-20T08:20:28.000Z,2025-07-20T08:20:28.000Z,,,27,,,,
628,pending,3,3,1668,LAND,,38,224,4,Pokhara,Chauthe/Lakeside,,,,5,AANA,,,,,,,4,CRORE,4.5,CRORE,1,ACTIVE,,2025-07-20T08:21:52.000Z,2025-07-20T08:21:52.000Z,,4 ota 1 cr ko,6,,d,,
629,pending,3,3,1677,LAND,,38,224,4,Pokhara,Chauthe,,,,20/40,HAAT,,,,,,,1.5,CRORE,1.6,CRORE,1,ACTIVE,,2025-07-28T09:05:18.000Z,2025-07-28T09:05:18.000Z,,,14,,,,
